distance_to_pipe,current_y,velocity,pipe_y,y_error,action
230,145.5,-2.5,221.0,5700.25,1
220,138.0,-7.5,221.0,6889.0,0
210,131.0,-7.0,221.0,8100.0,0
200,124.5,-6.5,221.0,9312.25,0
190,118.5,-6.0,221.0,10250.0,1
180,111.0,-7.5,221.0,11000.0,0
170,104.0,-7.0,221.0,11700.0,0
160,97.5,-6.5,221.0,12350.0,0
150,91.5,-6.0,221.0,12950.0,0
140,86.0,-5.5,221.0,13500.0,0
130,81.0,-5.0,221.0,14000.0,0
120,76.5,-4.5,221.0,14450.0,0
110,72.5,-4.0,221.0,14850.0,0
100,69.0,-3.5,221.0,15200.0,0
90,66.0,-3.0,221.0,15500.0,0
80,63.5,-2.5,221.0,15750.0,0
70,61.5,-2.0,221.0,15950.0,0
60,60.0,-1.5,221.0,16100.0,0
50,59.0,-1.0,221.0,16200.0,0
40,58.5,-0.5,221.0,16250.0,0
30,58.5,0.0,221.0,16250.0,0
20,59.0,0.5,221.0,16200.0,0
350,200,0,183.0,289.0,0
340,200.5,0.5,183.0,306.25,0
330,201.5,1.0,183.0,342.25,0
320,203.0,1.5,183.0,400.0,0
310,205.0,2.0,183.0,484.0,0
300,207.5,2.5,183.0,600.25,0
290,210.5,3.0,183.0,756.25,0
280,214.0,3.5,183.0,961.0,0
270,218.0,4.0,183.0,1225.0,0
260,222.5,4.5,183.0,1560.25,0
250,227.5,5.0,183.0,1980.25,0
240,233.0,5.5,183.0,2500.0,0
230,239.0,6.0,183.0,3136.0,1
220,231.5,-7.5,183.0,2352.25,0
210,224.5,-7.0,183.0,1722.25,0
200,218.0,-6.5,183.0,1225.0,0
190,212.0,-6.0,183.0,841.0,0
180,206.5,-5.5,183.0,552.25,0
170,201.5,-5.0,183.0,342.25,0
160,197.0,-4.5,183.0,196.0,1
150,189.5,-7.5,183.0,42.25,0
140,182.5,-7.0,183.0,0.25,0
130,176.0,-6.5,183.0,49.0,1
120,168.5,-7.5,183.0,210.25,0
110,161.5,-7.0,183.0,462.25,0
100,155.0,-6.5,183.0,784.0,0
90,149.0,-6.0,183.0,1156.0,0
80,143.5,-5.5,183.0,1560.25,0
70,138.5,-5.0,183.0,1980.25,1
60,131.0,-7.5,183.0,2704.0,0
50,124.0,-7.0,183.0,3481.0,1
40,116.5,-7.5,183.0,4422.25,0
30,109.5,-7.0,183.0,5402.25,0
20,103.0,-6.5,183.0,6400.0,0
350,200,0,209.0,81.0,0
340,200.5,0.5,209.0,72.25,0
330,201.5,1.0,209.0,56.25,0
320,203.0,1.5,209.0,36.0,1
310,195.5,-7.5,209.0,182.25,0
300,188.5,-7.0,209.0,420.25,0
290,182.0,-6.5,209.0,729.0,0
280,176.0,-6.0,209.0,1089.0,0
270,170.5,-5.5,209.0,1482.25,0
260,165.5,-5.0,209.0,1892.25,0
250,161.0,-4.5,209.0,2304.0,0
240,157.0,-4.0,209.0,2704.0,0
230,153.5,-3.5,209.0,3080.25,0
220,150.5,-3.0,209.0,3422.25,0
210,148.0,-2.5,209.0,3721.0,0
200,146.0,-2.0,209.0,3969.0,0
190,144.5,-1.5,209.0,4160.25,0
180,143.5,-1.0,209.0,4290.25,0
170,143.0,-0.5,209.0,4356.0,0
160,143.0,0.0,209.0,4356.0,0
150,143.5,0.5,209.0,4290.25,0
140,144.5,1.0,209.0,4160.25,0
130,146.0,1.5,209.0,3969.0,0
120,148.0,2.0,209.0,3721.0,0
110,150.5,2.5,209.0,3422.25,0
100,153.5,3.0,209.0,3080.25,0
90,157.0,3.5,209.0,2704.0,0
80,161.0,4.0,209.0,2304.0,0
70,165.5,4.5,209.0,1892.25,0
60,170.5,5.0,209.0,1482.25,0
50,176.0,5.5,209.0,1089.0,0
40,182.0,6.0,209.0,729.0,0
30,188.5,6.5,209.0,420.25,0
20,195.5,7.0,209.0,182.25,0
10,203.0,7.5,209.0,36.0,0
0,211.0,8.0,209.0,4.0,0
-10,219.5,8.5,209.0,110.25,0
-20,228.5,9.0,209.0,380.25,0
-30,238.0,9.5,209.0,841.0,0
-40,248.0,10.0,209.0,1521.0,0
160,258.5,10.5,188.0,4970.25,0
150,269.5,11.0,188.0,6642.25,1
140,262.0,-7.5,188.0,5476.0,0
130,255.0,-7.0,188.0,4489.0,0
120,248.5,-6.5,188.0,3660.25,0
110,242.5,-6.0,188.0,2970.25,0
100,237.0,-5.5,188.0,2401.0,0
90,232.0,-5.0,188.0,1936.0,0
80,227.5,-4.5,188.0,1560.25,0
70,223.5,-4.0,188.0,1260.25,0
60,220.0,-3.5,188.0,1024.0,0
50,217.0,-3.0,188.0,841.0,0
40,214.5,-2.5,188.0,702.25,0
30,212.5,-2.0,188.0,600.25,0
20,211.0,-1.5,188.0,529.0,0
10,210.0,-1.0,188.0,484.0,0
0,209.5,-0.5,188.0,462.25,0
-10,209.5,0.0,188.0,462.25,0
-20,210.0,0.5,188.0,484.0,0
-30,211.0,1.0,188.0,529.0,0
-40,212.5,1.5,188.0,600.25,0
160,214.5,2.0,201.0,182.25,0
150,217.0,2.5,201.0,256.0,0
140,220.0,3.0,201.0,361.0,0
130,223.5,3.5,201.0,506.25,0
120,227.5,4.0,201.0,702.25,0
110,232.0,4.5,201.0,961.0,0
100,237.0,5.0,201.0,1296.0,0
90,242.5,5.5,201.0,1722.25,0
80,248.5,6.0,201.0,2256.25,0
70,255.0,6.5,201.0,2916.0,0
60,262.0,7.0,201.0,3721.0,0
50,269.5,7.5,201.0,4692.25,0
40,277.5,8.0,201.0,5852.25,0
30,286.0,8.5,201.0,7225.0,0
20,295.0,9.0,201.0,8836.0,0
350,200,0,196.0,16.0,0
340,200.5,0.5,196.0,20.25,0
330,201.5,1.0,196.0,30.25,0
320,203.0,1.5,196.0,49.0,0
310,205.0,2.0,196.0,81.0,0
300,207.5,2.5,196.0,132.25,0
290,210.5,3.0,196.0,210.25,0
280,214.0,3.5,196.0,324.0,0
270,218.0,4.0,196.0,484.0,0
260,222.5,4.5,196.0,702.25,0
250,227.5,5.0,196.0,992.25,0
240,233.0,5.5,196.0,1369.0,0
230,239.0,6.0,196.0,1849.0,0
220,245.5,6.5,196.0,2450.25,0
210,252.5,7.0,196.0,3192.25,0
200,260.0,7.5,196.0,4096.0,0
190,268.0,8.0,196.0,5184.0,0
180,276.5,8.5,196.0,6480.25,0
170,285.5,9.0,196.0,8010.25,0
160,295.0,9.5,196.0,9801.0,0
150,305.0,10.0,196.0,10900.0,0
140,315.5,10.5,196.0,11950.0,0
130,326.5,11.0,196.0,13050.0,0
120,338.0,11.5,196.0,14200.0,0
110,350.0,12.0,196.0,15400.0,1
100,342.5,-7.5,196.0,14650.0,0
90,335.5,-7.0,196.0,13950.0,0
80,329.0,-6.5,196.0,13300.0,0
70,323.0,-6.0,196.0,12700.0,0
60,317.5,-5.5,196.0,12150.0,0
50,312.5,-5.0,196.0,11650.0,0
40,308.0,-4.5,196.0,11200.0,0
30,304.0,-4.0,196.0,10800.0,0
20,300.5,-3.5,196.0,10450.0,0
350,200,0,217.0,289.0,0
340,200.5,0.5,217.0,272.25,0
330,201.5,1.0,217.0,240.25,0
320,203.0,1.5,217.0,196.0,0
310,205.0,2.0,217.0,144.0,0
300,207.5,2.5,217.0,90.25,0
290,210.5,3.0,217.0,42.25,0
280,214.0,3.5,217.0,9.0,0
270,218.0,4.0,217.0,1.0,0
260,222.5,4.5,217.0,30.25,1
250,215.0,-7.5,217.0,4.0,0
240,208.0,-7.0,217.0,81.0,0
230,201.5,-6.5,217.0,240.25,0
220,195.5,-6.0,217.0,462.25,0
210,190.0,-5.5,217.0,729.0,0
200,185.0,-5.0,217.0,1024.0,0
190,180.5,-4.5,217.0,1332.25,1
180,173.0,-7.5,217.0,1936.0,0
170,166.0,-7.0,217.0,2601.0,0
160,159.5,-6.5,217.0,3306.25,0
150,153.5,-6.0,217.0,4032.25,1
140,146.0,-7.5,217.0,5041.0,1
130,138.5,-7.5,217.0,6162.25,1
120,131.0,-7.5,217.0,7396.0,1
110,123.5,-7.5,217.0,8742.25,0
100,116.5,-7.0,217.0,10050.0,1
90,109.0,-7.5,217.0,10800.0,0
80,102.0,-7.0,217.0,11500.0,0
70,95.5,-6.5,217.0,12150.0,0
60,89.5,-6.0,217.0,12750.0,0
50,84.0,-5.5,217.0,13300.0,0
40,79.0,-5.0,217.0,13800.0,0
30,74.5,-4.5,217.0,14250.0,0
20,70.5,-4.0,217.0,14650.0,0
350,200,0,208.0,64.0,0
340,200.5,0.5,208.0,56.25,0
330,201.5,1.0,208.0,42.25,0
320,203.0,1.5,208.0,25.0,0
310,205.0,2.0,208.0,9.0,0
300,207.5,2.5,208.0,0.25,0
290,210.5,3.0,208.0,6.25,0
280,214.0,3.5,208.0,36.0,0
270,218.0,4.0,208.0,100.0,1
260,210.5,-7.5,208.0,6.25,0
250,203.5,-7.0,208.0,20.25,0
240,197.0,-6.5,208.0,121.0,0
230,191.0,-6.0,208.0,289.0,0
220,185.5,-5.5,208.0,506.25,0
210,180.5,-5.0,208.0,756.25,0
200,176.0,-4.5,208.0,1024.0,0
190,172.0,-4.0,208.0,1296.0,0
180,168.5,-3.5,208.0,1560.25,0
170,165.5,-3.0,208.0,1806.25,0
160,163.0,-2.5,208.0,2025.0,0
150,161.0,-2.0,208.0,2209.0,0
140,159.5,-1.5,208.0,2352.25,0
130,158.5,-1.0,208.0,2450.25,1
120,151.0,-7.5,208.0,3249.0,0
110,144.0,-7.0,208.0,4096.0,0
100,137.5,-6.5,208.0,4970.25,0
90,131.5,-6.0,208.0,5852.25,0
80,126.0,-5.5,208.0,6724.0,0
70,121.0,-5.0,208.0,7569.0,0
60,116.5,-4.5,208.0,8372.25,0
50,112.5,-4.0,208.0,9120.25,0
40,109.0,-3.5,208.0,9801.0,0
30,106.0,-3.0,208.0,10200.0,0
20,103.5,-2.5,208.0,10450.0,0
350,200,0,176.0,576.0,0
340,200.5,0.5,176.0,600.25,0
330,201.5,1.0,176.0,650.25,0
320,203.0,1.5,176.0,729.0,0
310,205.0,2.0,176.0,841.0,0
300,207.5,2.5,176.0,992.25,0
290,210.5,3.0,176.0,1190.25,0
280,214.0,3.5,176.0,1444.0,0
270,218.0,4.0,176.0,1764.0,0
260,222.5,4.5,176.0,2162.25,0
250,227.5,5.0,176.0,2652.25,0
240,233.0,5.5,176.0,3249.0,0
230,239.0,6.0,176.0,3969.0,0
220,245.5,6.5,176.0,4830.25,0
210,252.5,7.0,176.0,5852.25,0
200,260.0,7.5,176.0,7056.0,0
190,268.0,8.0,176.0,8464.0,1
180,260.5,-7.5,176.0,7140.25,0
170,253.5,-7.0,176.0,6006.25,0
160,247.0,-6.5,176.0,5041.0,0
150,241.0,-6.0,176.0,4225.0,0
140,235.5,-5.5,176.0,3540.25,0
130,230.5,-5.0,176.0,2970.25,1
120,223.0,-7.5,176.0,2209.0,0
110,216.0,-7.0,176.0,1600.0,0
100,209.5,-6.5,176.0,1122.25,0
90,203.5,-6.0,176.0,756.25,0
80,198.0,-5.5,176.0,484.0,0
70,193.0,-5.0,176.0,289.0,0
60,188.5,-4.5,176.0,156.25,0
50,184.5,-4.0,176.0,72.25,0
40,181.0,-3.5,176.0,25.0,0
30,178.0,-3.0,176.0,4.0,0
20,175.5,-2.5,176.0,0.25,0
10,173.5,-2.0,176.0,6.25,0
0,172.0,-1.5,176.0,16.0,0
-10,171.0,-1.0,176.0,25.0,0
-20,170.5,-0.5,176.0,30.25,0
-30,170.5,0.0,176.0,30.25,0
-40,171.0,0.5,176.0,25.0,0
160,172.0,1.0,191.0,361.0,0
150,173.5,1.5,191.0,306.25,0
140,175.5,2.0,191.0,240.25,0
130,178.0,2.5,191.0,169.0,0
120,181.0,3.0,191.0,100.0,0
110,184.5,3.5,191.0,42.25,0
100,188.5,4.0,191.0,6.25,0
90,193.0,4.5,191.0,4.0,0
80,198.0,5.0,191.0,49.0,0
70,203.5,5.5,191.0,156.25,1
60,196.0,-7.5,191.0,25.0,0
50,189.0,-7.0,191.0,4.0,0
40,182.5,-6.5,191.0,72.25,0
30,176.5,-6.0,191.0,210.25,1
20,169.0,-7.5,191.0,484.0,0
10,162.0,-7.0,191.0,841.0,0
0,155.5,-6.5,191.0,1260.25,0
-10,149.5,-6.0,191.0,1722.25,1
-20,142.0,-7.5,191.0,2401.0,0
-30,135.0,-7.0,191.0,3136.0,0
-40,128.5,-6.5,191.0,3906.25,0
160,122.5,-6.0,178.0,3080.25,0
150,117.0,-5.5,178.0,3721.0,0
140,112.0,-5.0,178.0,4356.0,0
130,107.5,-4.5,178.0,4970.25,0
120,103.5,-4.0,178.0,5550.25,0
110,100.0,-3.5,178.0,6084.0,0
100,97.0,-3.0,178.0,6561.0,0
90,94.5,-2.5,178.0,6972.25,0
80,92.5,-2.0,178.0,7310.25,0
70,91.0,-1.5,178.0,7569.0,0
60,90.0,-1.0,178.0,7744.0,0
50,89.5,-0.5,178.0,7832.25,0
40,89.5,0.0,178.0,7832.25,0
30,90.0,0.5,178.0,7744.0,0
20,91.0,1.0,178.0,7569.0,1
350,200,0,182.0,324.0,0
340,200.5,0.5,182.0,342.25,0
330,201.5,1.0,182.0,380.25,0
320,203.0,1.5,182.0,441.0,0
310,205.0,2.0,182.0,529.0,0
300,207.5,2.5,182.0,650.25,0
290,210.5,3.0,182.0,812.25,0
280,214.0,3.5,182.0,1024.0,0
270,218.0,4.0,182.0,1296.0,0
260,222.5,4.5,182.0,1640.25,0
250,227.5,5.0,182.0,2070.25,0
240,233.0,5.5,182.0,2601.0,0
230,239.0,6.0,182.0,3249.0,1
220,231.5,-7.5,182.0,2450.25,0
210,224.5,-7.0,182.0,1806.25,0
200,218.0,-6.5,182.0,1296.0,1
190,210.5,-7.5,182.0,812.25,0
180,203.5,-7.0,182.0,462.25,0
170,197.0,-6.5,182.0,225.0,0
160,191.0,-6.0,182.0,81.0,0
150,185.5,-5.5,182.0,12.25,0
140,180.5,-5.0,182.0,2.25,0
130,176.0,-4.5,182.0,36.0,0
120,172.0,-4.0,182.0,100.0,0
110,168.5,-3.5,182.0,182.25,0
100,165.5,-3.0,182.0,272.25,0
90,163.0,-2.5,182.0,361.0,0
80,161.0,-2.0,182.0,441.0,0
70,159.5,-1.5,182.0,506.25,0
60,158.5,-1.0,182.0,552.25,0
50,158.0,-0.5,182.0,576.0,0
40,158.0,0.0,182.0,576.0,1
30,150.5,-7.5,182.0,992.25,0
20,143.5,-7.0,182.0,1482.25,0
10,137.0,-6.5,182.0,2025.0,0
0,131.0,-6.0,182.0,2601.0,0
-10,125.5,-5.5,182.0,3192.25,1
-20,118.0,-7.5,182.0,4096.0,0
-30,111.0,-7.0,182.0,5041.0,0
350,200,0,203.0,9.0,0
340,200.5,0.5,203.0,6.25,0
330,201.5,1.0,203.0,2.25,0
320,203.0,1.5,203.0,0.0,0
310,205.0,2.0,203.0,4.0,0
300,207.5,2.5,203.0,20.25,0
290,210.5,3.0,203.0,56.25,0
280,214.0,3.5,203.0,121.0,0
270,218.0,4.0,203.0,225.0,0
260,222.5,4.5,203.0,380.25,0
250,227.5,5.0,203.0,600.25,1
240,220.0,-7.5,203.0,289.0,0
230,213.0,-7.0,203.0,100.0,0
220,206.5,-6.5,203.0,12.25,0
210,200.5,-6.0,203.0,6.25,0
200,195.0,-5.5,203.0,64.0,0
190,190.0,-5.0,203.0,169.0,0
180,185.5,-4.5,203.0,306.25,0
170,181.5,-4.0,203.0,462.25,0
160,178.0,-3.5,203.0,625.0,0
150,175.0,-3.0,203.0,784.0,1
140,167.5,-7.5,203.0,1260.25,0
130,160.5,-7.0,203.0,1806.25,0
120,154.0,-6.5,203.0,2401.0,0
110,148.0,-6.0,203.0,3025.0,0
100,142.5,-5.5,203.0,3660.25,0
90,137.5,-5.0,203.0,4290.25,1
80,130.0,-7.5,203.0,5329.0,0
70,123.0,-7.0,203.0,6400.0,0
60,116.5,-6.5,203.0,7482.25,0
50,110.5,-6.0,203.0,8556.25,0
40,105.0,-5.5,203.0,9604.0,0
30,100.0,-5.0,203.0,10300.0,0
20,95.5,-4.5,203.0,10750.0,0
350,200,0,187.0,169.0,0
340,200.5,0.5,187.0,182.25,0
330,201.5,1.0,187.0,210.25,0
320,203.0,1.5,187.0,256.0,0
310,205.0,2.0,187.0,324.0,0
300,207.5,2.5,187.0,420.25,0
290,210.5,3.0,187.0,552.25,0
280,214.0,3.5,187.0,729.0,0
270,218.0,4.0,187.0,961.0,1
260,210.5,-7.5,187.0,552.25,0
250,203.5,-7.0,187.0,272.25,0
240,197.0,-6.5,187.0,100.0,0
230,191.0,-6.0,187.0,16.0,0
220,185.5,-5.5,187.0,2.25,0
210,180.5,-5.0,187.0,42.25,0
200,176.0,-4.5,187.0,121.0,0
190,172.0,-4.0,187.0,225.0,0
180,168.5,-3.5,187.0,342.25,0
170,165.5,-3.0,187.0,462.25,0
160,163.0,-2.5,187.0,576.0,0
150,161.0,-2.0,187.0,676.0,0
140,159.5,-1.5,187.0,756.25,0
130,158.5,-1.0,187.0,812.25,0
120,158.0,-0.5,187.0,841.0,0
110,158.0,0.0,187.0,841.0,0
100,158.5,0.5,187.0,812.25,0
90,159.5,1.0,187.0,756.25,1
80,152.0,-7.5,187.0,1225.0,1
70,144.5,-7.5,187.0,1806.25,0
60,137.5,-7.0,187.0,2450.25,0
50,131.0,-6.5,187.0,3136.0,0
40,125.0,-6.0,187.0,3844.0,0
30,119.5,-5.5,187.0,4556.25,0
20,114.5,-5.0,187.0,5256.25,0
350,200,0,184.0,256.0,0
340,200.5,0.5,184.0,272.25,0
330,201.5,1.0,184.0,306.25,0
320,203.0,1.5,184.0,361.0,0
310,205.0,2.0,184.0,441.0,0
300,207.5,2.5,184.0,552.25,0
290,210.5,3.0,184.0,702.25,0
280,214.0,3.5,184.0,900.0,0
270,218.0,4.0,184.0,1156.0,1
260,210.5,-7.5,184.0,702.25,0
250,203.5,-7.0,184.0,380.25,0
240,197.0,-6.5,184.0,169.0,0
230,191.0,-6.0,184.0,49.0,0
220,185.5,-5.5,184.0,2.25,0
210,180.5,-5.0,184.0,12.25,0
200,176.0,-4.5,184.0,64.0,0
190,172.0,-4.0,184.0,144.0,0
180,168.5,-3.5,184.0,240.25,0
170,165.5,-3.0,184.0,342.25,0
160,163.0,-2.5,184.0,441.0,0
150,161.0,-2.0,184.0,529.0,0
140,159.5,-1.5,184.0,600.25,0
130,158.5,-1.0,184.0,650.25,0
120,158.0,-0.5,184.0,676.0,0
110,158.0,0.0,184.0,676.0,0
100,158.5,0.5,184.0,650.25,0
90,159.5,1.0,184.0,600.25,1
80,152.0,-7.5,184.0,1024.0,0
70,145.0,-7.0,184.0,1521.0,0
60,138.5,-6.5,184.0,2070.25,0
50,132.5,-6.0,184.0,2652.25,0
40,127.0,-5.5,184.0,3249.0,0
30,122.0,-5.0,184.0,3844.0,0
20,117.5,-4.5,184.0,4422.25,1
10,110.0,-7.5,184.0,5476.0,0
350,200,0,179.0,441.0,0
340,200.5,0.5,179.0,462.25,0
330,201.5,1.0,179.0,506.25,0
320,203.0,1.5,179.0,576.0,0
310,205.0,2.0,179.0,676.0,1
300,197.5,-7.5,179.0,342.25,1
290,190.0,-7.5,179.0,121.0,0
280,183.0,-7.0,179.0,16.0,0
270,176.5,-6.5,179.0,6.25,1
260,169.0,-7.5,179.0,100.0,0
250,162.0,-7.0,179.0,289.0,0
240,155.5,-6.5,179.0,552.25,0
230,149.5,-6.0,179.0,870.25,0
220,144.0,-5.5,179.0,1225.0,0
210,139.0,-5.0,179.0,1600.0,0
200,134.5,-4.5,179.0,1980.25,0
190,130.5,-4.0,179.0,2352.25,0
180,127.0,-3.5,179.0,2704.0,0
170,124.0,-3.0,179.0,3025.0,0
160,121.5,-2.5,179.0,3306.25,0
150,119.5,-2.0,179.0,3540.25,0
140,118.0,-1.5,179.0,3721.0,0
130,117.0,-1.0,179.0,3844.0,1
120,109.5,-7.5,179.0,4830.25,0
110,102.5,-7.0,179.0,5852.25,1
100,95.0,-7.5,179.0,7056.0,0
90,88.0,-7.0,179.0,8281.0,0
80,81.5,-6.5,179.0,9506.25,0
70,75.5,-6.0,179.0,10350.0,0
60,70.0,-5.5,179.0,10900.0,0
50,65.0,-5.0,179.0,11400.0,0
40,60.5,-4.5,179.0,11850.0,0
30,56.5,-4.0,179.0,12250.0,0
20,53.0,-3.5,179.0,12600.0,0
350,200,0,188.0,144.0,0
340,200.5,0.5,188.0,156.25,1
330,193.0,-7.5,188.0,25.0,1
320,185.5,-7.5,188.0,6.25,0
310,178.5,-7.0,188.0,90.25,0
300,172.0,-6.5,188.0,256.0,1
290,164.5,-7.5,188.0,552.25,0
280,157.5,-7.0,188.0,930.25,0
270,151.0,-6.5,188.0,1369.0,0
260,145.0,-6.0,188.0,1849.0,0
250,139.5,-5.5,188.0,2352.25,0
240,134.5,-5.0,188.0,2862.25,0
230,130.0,-4.5,188.0,3364.0,0
220,126.0,-4.0,188.0,3844.0,0
210,122.5,-3.5,188.0,4290.25,0
200,119.5,-3.0,188.0,4692.25,0
190,117.0,-2.5,188.0,5041.0,0
180,115.0,-2.0,188.0,5329.0,0
170,113.5,-1.5,188.0,5550.25,0
160,112.5,-1.0,188.0,5700.25,1
150,105.0,-7.5,188.0,6889.0,1
140,97.5,-7.5,188.0,8190.25,0
130,90.5,-7.0,188.0,9506.25,0
120,84.0,-6.5,188.0,10400.0,0
110,78.0,-6.0,188.0,11000.0,0
100,72.5,-5.5,188.0,11550.0,0
90,67.5,-5.0,188.0,12050.0,1
80,60.0,-7.5,188.0,12800.0,0
70,53.0,-7.0,188.0,13500.0,0
60,46.5,-6.5,188.0,14150.0,0
50,40.5,-6.0,188.0,14750.0,0
40,35.0,-5.5,188.0,15300.0,0
30,30.0,-5.0,188.0,15800.0,0
20,25.5,-4.5,188.0,16250.0,1
350,200,0,206.0,36.0,0
340,200.5,0.5,206.0,30.25,0
330,201.5,1.0,206.0,20.25,0
320,203.0,1.5,206.0,9.0,0
310,205.0,2.0,206.0,1.0,0
300,207.5,2.5,206.0,2.25,0
290,210.5,3.0,206.0,20.25,0
280,214.0,3.5,206.0,64.0,0
270,218.0,4.0,206.0,144.0,0
260,222.5,4.5,206.0,272.25,0
250,227.5,5.0,206.0,462.25,0
240,233.0,5.5,206.0,729.0,0
230,239.0,6.0,206.0,1089.0,0
220,245.5,6.5,206.0,1560.25,0
210,252.5,7.0,206.0,2162.25,0
200,260.0,7.5,206.0,2916.0,0
190,268.0,8.0,206.0,3844.0,0
180,276.5,8.5,206.0,4970.25,0
170,285.5,9.0,206.0,6320.25,0
160,295.0,9.5,206.0,7921.0,0
150,305.0,10.0,206.0,9801.0,0
140,315.5,10.5,206.0,10950.0,0
130,326.5,11.0,206.0,12050.0,0
120,338.0,11.5,206.0,13200.0,0
110,350.0,12.0,206.0,14400.0,0
100,362.5,12.5,206.0,15650.0,0
90,375.5,13.0,206.0,16950.0,0
350,200,0,214.0,196.0,1
340,192.5,-7.5,214.0,462.25,1
330,185.0,-7.5,214.0,841.0,1
320,177.5,-7.5,214.0,1332.25,1
310,170.0,-7.5,214.0,1936.0,1
300,162.5,-7.5,214.0,2652.25,1
290,155.0,-7.5,214.0,3481.0,1
280,147.5,-7.5,214.0,4422.25,0
270,140.5,-7.0,214.0,5402.25,1
260,133.0,-7.5,214.0,6561.0,0
250,126.0,-7.0,214.0,7744.0,0
240,119.5,-6.5,214.0,8930.25,1
230,112.0,-7.5,214.0,10200.0,1
220,104.5,-7.5,214.0,10950.0,1
210,97.0,-7.5,214.0,11700.0,0
200,90.0,-7.0,214.0,12400.0,0
190,83.5,-6.5,214.0,13050.0,0
180,77.5,-6.0,214.0,13650.0,1
170,70.0,-7.5,214.0,14400.0,1
160,62.5,-7.5,214.0,15150.0,0
150,55.5,-7.0,214.0,15850.0,1
140,48.0,-7.5,214.0,16600.0,0
130,41.0,-7.0,214.0,17300.0,0
120,34.5,-6.5,214.0,17950.0,0
110,28.5,-6.0,214.0,18550.0,0
100,23.0,-5.5,214.0,19100.0,0
90,18.0,-5.0,214.0,19600.0,0
80,13.5,-4.5,214.0,20050.0,0
70,9.5,-4.0,214.0,20450.0,0
60,6.0,-3.5,214.0,20800.0,0
50,3.0,-3.0,214.0,21100.0,0
40,0.5,-2.5,214.0,21350.0,0
350,200,0,207.0,49.0,1
340,192.5,-7.5,207.0,210.25,0
330,185.5,-7.0,207.0,462.25,0
320,179.0,-6.5,207.0,784.0,0
310,173.0,-6.0,207.0,1156.0,1
300,165.5,-7.5,207.0,1722.25,0
290,158.5,-7.0,207.0,2352.25,1
280,151.0,-7.5,207.0,3136.0,1
270,143.5,-7.5,207.0,4032.25,0
260,136.5,-7.0,207.0,4970.25,0
250,130.0,-6.5,207.0,5929.0,1
240,122.5,-7.5,207.0,7140.25,1
230,115.0,-7.5,207.0,8464.0,0
220,108.0,-7.0,207.0,9801.0,1
210,100.5,-7.5,207.0,10650.0,0
200,93.5,-7.0,207.0,11350.0,1
190,86.0,-7.5,207.0,12100.0,1
180,78.5,-7.5,207.0,12850.0,0
170,71.5,-7.0,207.0,13550.0,0
160,65.0,-6.5,207.0,14200.0,0
150,59.0,-6.0,207.0,14800.0,0
140,53.5,-5.5,207.0,15350.0,0
130,48.5,-5.0,207.0,15850.0,1
120,41.0,-7.5,207.0,16600.0,0
110,34.0,-7.0,207.0,17300.0,1
100,26.5,-7.5,207.0,18050.0,0
90,19.5,-7.0,207.0,18750.0,0
80,13.0,-6.5,207.0,19400.0,0
70,7.0,-6.0,207.0,20000.0,0
60,1.5,-5.5,207.0,20550.0,0
350,200,0,184.0,256.0,0
340,200.5,0.5,184.0,272.25,0
330,201.5,1.0,184.0,306.25,0
320,203.0,1.5,184.0,361.0,0
310,205.0,2.0,184.0,441.0,1
300,197.5,-7.5,184.0,182.25,0
290,190.5,-7.0,184.0,42.25,1
280,183.0,-7.5,184.0,1.0,1
270,175.5,-7.5,184.0,72.25,1
260,168.0,-7.5,184.0,256.0,0
250,161.0,-7.0,184.0,529.0,1
240,153.5,-7.5,184.0,930.25,0
230,146.5,-7.0,184.0,1406.25,0
220,140.0,-6.5,184.0,1936.0,0
210,134.0,-6.0,184.0,2500.0,1
200,126.5,-7.5,184.0,3306.25,0
190,119.5,-7.0,184.0,4160.25,0
180,113.0,-6.5,184.0,5041.0,0
170,107.0,-6.0,184.0,5929.0,0
160,101.5,-5.5,184.0,6806.25,1
150,94.0,-7.5,184.0,8100.0,0
140,87.0,-7.0,184.0,9409.0,0
130,80.5,-6.5,184.0,10350.0,0
120,74.5,-6.0,184.0,10950.0,0
110,69.0,-5.5,184.0,11500.0,1
100,61.5,-7.5,184.0,12250.0,0
90,54.5,-7.0,184.0,12950.0,1
80,47.0,-7.5,184.0,13700.0,0
70,40.0,-7.0,184.0,14400.0,0
60,33.5,-6.5,184.0,15050.0,0
50,27.5,-6.0,184.0,15650.0,0
40,22.0,-5.5,184.0,16200.0,0
30,17.0,-5.0,184.0,16700.0,0
20,12.5,-4.5,184.0,17150.0,0
350,200,0,192.0,64.0,0
340,200.5,0.5,192.0,72.25,0
330,201.5,1.0,192.0,90.25,0
320,203.0,1.5,192.0,121.0,0
310,205.0,2.0,192.0,169.0,0
300,207.5,2.5,192.0,240.25,0
290,210.5,3.0,192.0,342.25,1
280,203.0,-7.5,192.0,121.0,0
270,196.0,-7.0,192.0,16.0,0
260,189.5,-6.5,192.0,6.25,0
250,183.5,-6.0,192.0,72.25,0
240,178.0,-5.5,192.0,196.0,1
230,170.5,-7.5,192.0,462.25,0
220,163.5,-7.0,192.0,812.25,1
210,156.0,-7.5,192.0,1296.0,0
200,149.0,-7.0,192.0,1849.0,0
190,142.5,-6.5,192.0,2450.25,1
180,135.0,-7.5,192.0,3249.0,1
